,X,Y,S_02_ID_x,DNAE_2002,D_02_ID_x,C_02_ID_x,SNAE_2002_x,CNAE_2002_x,2002_CENSU,PROJ_POP_J,Urban,Cvrg2008,FID_1,FID_1_1,SN,DISTRICT,VILLAGE,SOURCE_NA,FUND_AGENC,YEAR_CONST,SOURCE_TYP,OWNER_TYPE,STATUS,DEPTH,SWL,YIELD,RECEIVED_N,RECEIVED_E,WSSC__EXIS,WSSC_TRAIN,CONTRACTOR,Y_UT200,DNAE_2010,DNAE_2006,CNAE_2006,SNAE_2006,PNAE_2006,FID_2,D_02_ID_y,PNAE_2002,P_02_ID,FTYPE,LABEL_P,DTW,DEPTH_clean,uid,geometry
6669,33.025,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2866,2641,148,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502216,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6669,POINT (33.05171429792316 2.734221003820265)
6668,33.025,2.711003089,312109,9,312,3121,72,1,14396,19191,0,57,2855,2630,137,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502208,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6668,POINT (33.05064366165618 2.734148672867533)
6667,33.075,2.711003089,312203,9,312,3122,36,0,26514,35346,0,42,2855,2630,137,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502208,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6667,POINT (33.05064366165618 2.734148672867533)
6666,33.075,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2855,2630,137,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502208,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6666,POINT (33.05064366165618 2.734148672867533)
6665,33.025,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2855,2630,137,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502208,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6665,POINT (33.05064366165618 2.734148672867533)
6664,33.025,2.711003089,312109,9,312,3121,72,1,14396,19191,0,57,2865,2640,147,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502191,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6664,POINT (33.05083259044975 2.733994864084171)
6663,33.075,2.711003089,312203,9,312,3122,36,0,26514,35346,0,42,2865,2640,147,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502191,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6663,POINT (33.05083259044975 2.733994864084171)
6662,33.075,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2865,2640,147,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502191,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6662,POINT (33.05083259044975 2.733994864084171)
6661,33.025,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2865,2640,147,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502191,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6661,POINT (33.05083259044975 2.733994864084171)
6660,33.025,2.711003089,312109,9,312,3121,72,1,14396,19191,0,57,2877,2652,822,4,99999,883,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502097,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6660,POINT (33.05444931236089 2.733144277022171)
6659,33.075,2.711003089,312203,9,312,3122,36,0,26514,35346,0,42,2877,2652,822,4,99999,883,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502097,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6659,POINT (33.05444931236089 2.733144277022171)
6658,33.075,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2877,2652,822,4,99999,883,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502097,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6658,POINT (33.05444931236089 2.733144277022171)
6657,33.025,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2877,2652,822,4,99999,883,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502097,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6657,POINT (33.05444931236089 2.733144277022171)
6656,33.025,2.711003089,312109,9,312,3121,72,1,14396,19191,0,57,2864,2639,146,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502094,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6656,POINT (33.05029273893728 2.733117317889061)
6655,33.075,2.711003089,312203,9,312,3122,36,0,26514,35346,0,42,2864,2639,146,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502094,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6655,POINT (33.05029273893728 2.733117317889061)
6654,33.075,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2864,2639,146,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502094,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6654,POINT (33.05029273893728 2.733117317889061)
6653,33.025,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2864,2639,146,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,502094,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6653,POINT (33.05029273893728 2.733117317889061)
6652,33.025,2.711003089,312109,9,312,3121,72,1,14396,19191,0,57,2858,2633,140,4,99999,99999,99999,99999,0,99999,1,,,,0,0,99999,99999,0,501986,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6652,POINT (33.05303675349272 2.732140112086834)
6651,33.075,2.711003089,312203,9,312,3122,36,0,26514,35346,0,42,2858,2633,140,4,99999,99999,99999,99999,0,99999,1,,,,0,0,99999,99999,0,501986,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6651,POINT (33.05303675349272 2.732140112086834)
6650,33.075,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2858,2633,140,4,99999,99999,99999,99999,0,99999,1,,,,0,0,99999,99999,0,501986,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6650,POINT (33.05303675349272 2.732140112086834)
6649,33.025,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2858,2633,140,4,99999,99999,99999,99999,0,99999,1,,,,0,0,99999,99999,0,501986,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6649,POINT (33.05303675349272 2.732140112086834)
6628,33.275,2.861003089,312204,9,312,3122,39,0,15055,20070,0,45,2227,2101,814,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,518508,9,9,0,33,9,768,312,7,31220301,3,7,3.5,,6628,POINT (33.23783574737726 2.881592454055983)
6627,33.275,2.911003089,312204,9,312,3122,39,0,15055,20070,0,45,2227,2101,814,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,518508,9,9,0,33,9,768,312,7,31220301,3,7,3.5,,6627,POINT (33.23783574737726 2.881592454055983)
6626,33.225,2.861003089,312203,9,312,3122,36,0,26514,35346,0,42,2227,2101,814,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,518508,9,9,0,33,9,768,312,7,31220301,3,7,3.5,,6626,POINT (33.23783574737726 2.881592454055983)
6625,33.225,2.911003089,312203,9,312,3122,36,0,26514,35346,0,42,2227,2101,814,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,518508,9,9,0,33,9,768,312,7,31220301,3,7,3.5,,6625,POINT (33.23783574737726 2.881592454055983)
6611,33.075,2.811003089,312203,9,312,3122,36,0,26514,35346,0,42,2873,2648,616,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,510595,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6611,POINT (33.04810959513659 2.810026788476794)
6610,33.025,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2873,2648,616,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,510595,9,9,0,33,163,834,312,155,31220305,3,155,16,,6610,POINT (33.04810959513659 2.810026788476794)
6609,33.075,2.811003089,312203,9,312,3122,36,0,26514,35346,0,42,2884,2659,1551,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,510595,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6609,POINT (33.04810959513659 2.810026788476794)
6608,33.025,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2884,2659,1551,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,510595,9,9,0,33,163,834,312,155,31220305,3,155,16,,6608,POINT (33.04810959513659 2.810026788476794)
6607,33.075,2.811003089,312203,9,312,3122,36,0,26514,35346,0,42,2885,2660,1552,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,510347,9,9,0,33,163,834,312,155,31220305,3,155,3.5,,6607,POINT (33.05645016090198 2.807782734724683)
6606,33.025,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2885,2660,1552,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,510347,9,9,0,33,163,834,312,155,31220305,3,155,16,,6606,POINT (33.05645016090198 2.807782734724683)
6602,33.025,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2814,2589,492,4,99999,99999,99999,99999,0,99999,1,,,,0,0,99999,99999,0,509288,9,9,1,16,74,830,312,69,31210401,3,69,3.5,,6602,POINT (33.013811014601 2.798203147610227)
6601,33.025,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2814,2589,492,4,99999,99999,99999,99999,0,99999,1,,,,0,0,99999,99999,0,509288,9,9,1,16,74,830,312,69,31210401,3,69,16,,6601,POINT (33.013811014601 2.798203147610227)
6600,32.975,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2814,2589,492,4,99999,99999,99999,99999,0,99999,1,,,,0,0,99999,99999,0,509288,9,9,1,16,74,830,312,69,31210401,3,69,3.5,,6600,POINT (33.013811014601 2.798203147610227)
6599,33.025,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2800,2575,478,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,508959,9,9,1,16,74,830,312,69,31210401,3,69,3.5,,6599,POINT (33.01375699550111 2.795226653285808)
6598,33.025,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2800,2575,478,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,508959,9,9,1,16,74,830,312,69,31210401,3,69,16,,6598,POINT (33.01375699550111 2.795226653285808)
6597,32.975,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2800,2575,478,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,508959,9,9,1,16,74,830,312,69,31210401,3,69,3.5,,6597,POINT (33.01375699550111 2.795226653285808)
6596,33.025,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2801,2576,479,4,99999,99999,99999,99999,0,99999,1,,,,0,0,99999,99999,0,508957,9,9,1,16,74,830,312,69,31210401,3,69,3.5,,6596,POINT (33.01375699529041 2.795208559091049)
6595,33.025,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2801,2576,479,4,99999,99999,99999,99999,0,99999,1,,,,0,0,99999,99999,0,508957,9,9,1,16,74,830,312,69,31210401,3,69,16,,6595,POINT (33.01375699529041 2.795208559091049)
6594,32.975,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2801,2576,479,4,99999,99999,99999,99999,0,99999,1,,,,0,0,99999,99999,0,508957,9,9,1,16,74,830,312,69,31210401,3,69,3.5,,6594,POINT (33.01375699529041 2.795208559091049)
6590,33.025,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2827,2602,757,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,508933,9,9,1,16,74,830,312,69,31210401,3,69,3.5,,6590,POINT (33.01732895219691 2.794991381242201)
6589,33.025,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2827,2602,757,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,508933,9,9,1,16,74,830,312,69,31210401,3,69,16,,6589,POINT (33.01732895219691 2.794991381242201)
6588,32.975,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2827,2602,757,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,508933,9,9,1,16,74,830,312,69,31210401,3,69,3.5,,6588,POINT (33.01732895219691 2.794991381242201)
6587,33.025,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2799,2574,477,4,99999,99999,99999,99999,0,99999,1,,,,0,0,99999,99999,0,508903,9,9,1,16,74,830,312,69,31210401,3,69,3.5,,6587,POINT (33.0152775462991 2.794719996941725)
6586,33.025,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2799,2574,477,4,99999,99999,99999,99999,0,99999,1,,,,0,0,99999,99999,0,508903,9,9,1,16,74,830,312,69,31210401,3,69,16,,6586,POINT (33.0152775462991 2.794719996941725)
6585,32.975,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2799,2574,477,4,99999,99999,99999,99999,0,99999,1,,,,0,0,99999,99999,0,508903,9,9,1,16,74,830,312,69,31210401,3,69,3.5,,6585,POINT (33.0152775462991 2.794719996941725)
6581,33.025,2.761003089,312203,9,312,3122,36,0,26514,35346,0,42,2802,2577,480,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,508701,9,9,1,16,74,830,312,69,31210401,3,69,3.5,,6581,POINT (33.0152415332262 2.792892483708906)
6580,33.025,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2802,2577,480,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,508701,9,9,1,16,74,830,312,69,31210401,3,69,16,,6580,POINT (33.0152415332262 2.792892483708906)
6579,32.975,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2802,2577,480,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,508701,9,9,1,16,74,830,312,69,31210401,3,69,3.5,,6579,POINT (33.0152415332262 2.792892483708906)
6578,32.875,2.761003089,312103,9,312,3121,12,1,19192,25585,0,40,2756,2531,277,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,508782,9,9,1,16,74,830,312,69,31210401,3,69,3.5,,6578,POINT (32.86895343779357 2.793618053409404)
6577,32.875,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2756,2531,277,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,508782,9,9,1,16,74,830,312,69,31210401,3,69,3.5,,6577,POINT (32.86895343779357 2.793618053409404)
6576,32.825,2.811003089,312104,9,312,3121,20,1,12082,16106,0,95,2756,2531,277,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,508782,9,9,1,16,74,830,312,69,31210401,3,69,3.5,,6576,POINT (32.86895343779357 2.793618053409404)
6575,33.075,2.911003089,312107,9,312,3121,56,1,0,0,1,0,2093,2008,495,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,524060,9,9,1,16,143,732,312,137,31210402,3,137,16,,6575,POINT (33.0783314571804 2.931844040298559)
6574,33.075,2.961003089,312104,9,312,3121,20,1,12082,16106,0,95,2093,2008,495,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,524060,9,9,1,16,143,732,312,137,31210402,3,137,3.5,,6574,POINT (33.0783314571804 2.931844040298559)
6573,33.075,2.911003089,312107,9,312,3121,56,1,0,0,1,0,2099,2014,503,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,523895,9,9,1,16,143,732,312,137,31210402,3,137,16,,6573,POINT (33.07791742575524 2.930351303148268)
6572,33.075,2.961003089,312104,9,312,3121,20,1,12082,16106,0,95,2099,2014,503,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,523895,9,9,1,16,143,732,312,137,31210402,3,137,3.5,,6572,POINT (33.07791742575524 2.930351303148268)
6571,33.075,2.911003089,312107,9,312,3121,56,1,0,0,1,0,2361,2210,521,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,523696,9,9,1,16,166,789,312,157,31210403,3,157,16,,6571,POINT (33.07477685526404 2.928551151571626)
6570,33.075,2.961003089,312104,9,312,3121,20,1,12082,16106,0,95,2361,2210,521,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,523696,9,9,1,16,166,789,312,157,31210403,3,157,3.5,,6570,POINT (33.07477685526404 2.928551151571626)
6558,33.075,2.861003089,312107,9,312,3121,56,1,0,0,1,0,2611,2413,1047,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,517013,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6558,POINT (33.09581905264364 2.868087982024607)
6557,33.075,2.911003089,312107,9,312,3121,56,1,0,0,1,0,2611,2413,1047,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,517013,9,9,1,50,90,815,312,85,31210702,3,85,16,,6557,POINT (33.09581905264364 2.868087982024607)
6556,33.125,2.861003089,312104,9,312,3121,20,1,12082,16106,0,95,2611,2413,1047,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,517013,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6556,POINT (33.09581905264364 2.868087982024607)
6552,33.075,2.861003089,312107,9,312,3121,56,1,0,0,1,0,2609,2411,1045,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,516982,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6552,POINT (33.0888546320525 2.867808087354415)
6551,33.075,2.911003089,312107,9,312,3121,56,1,0,0,1,0,2609,2411,1045,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,516982,9,9,1,50,90,815,312,85,31210702,3,85,16,,6551,POINT (33.0888546320525 2.867808087354415)
6550,33.125,2.861003089,312104,9,312,3121,20,1,12082,16106,0,95,2609,2411,1045,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,516982,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6550,POINT (33.0888546320525 2.867808087354415)
6549,33.075,2.861003089,312107,9,312,3121,56,1,0,0,1,0,2606,2408,1042,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,516974,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6549,POINT (33.08399574417887 2.867736079436475)
6548,33.075,2.911003089,312107,9,312,3121,56,1,0,0,1,0,2606,2408,1042,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,516974,9,9,1,50,90,815,312,85,31210702,3,85,16,,6548,POINT (33.08399574417887 2.867736079436475)
6547,33.125,2.861003089,312104,9,312,3121,20,1,12082,16106,0,95,2606,2408,1042,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,516974,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6547,POINT (33.08399574417887 2.867736079436475)
6546,33.075,2.861003089,312107,9,312,3121,56,1,0,0,1,0,2605,2407,1040,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,516909,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6546,POINT (33.0883506972912 2.867147690040533)
6545,33.075,2.911003089,312107,9,312,3121,56,1,0,0,1,0,2605,2407,1040,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,516909,9,9,1,50,90,815,312,85,31210702,3,85,16,,6545,POINT (33.0883506972912 2.867147690040533)
6544,33.125,2.861003089,312104,9,312,3121,20,1,12082,16106,0,95,2605,2407,1040,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,516909,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6544,POINT (33.0883506972912 2.867147690040533)
6531,33.075,2.861003089,312107,9,312,3121,56,1,0,0,1,0,2610,2412,1046,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,516883,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6531,POINT (33.09080711221691 2.866912272938744)
6530,33.075,2.911003089,312107,9,312,3121,56,1,0,0,1,0,2610,2412,1046,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,516883,9,9,1,50,90,815,312,85,31210702,3,85,16,,6530,POINT (33.09080711221691 2.866912272938744)
6529,33.125,2.861003089,312104,9,312,3121,20,1,12082,16106,0,95,2610,2412,1046,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,516883,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6529,POINT (33.09080711221691 2.866912272938744)
6501,33.075,2.861003089,312107,9,312,3121,56,1,0,0,1,0,2589,2391,1015,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,516031,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6501,POINT (33.0896097896004 2.859204259027736)
6500,33.125,2.861003089,312104,9,312,3121,20,1,12082,16106,0,95,2589,2391,1015,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,516031,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6500,POINT (33.0896097896004 2.859204259027736)
6499,33.075,2.861003089,312107,9,312,3121,56,1,0,0,1,0,2752,2527,1048,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,516030,9,9,1,50,129,828,312,123,31210703,3,123,3.5,,6499,POINT (33.09216518182966 2.859195008645642)
6498,33.125,2.861003089,312104,9,312,3121,20,1,12082,16106,0,95,2752,2527,1048,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,516030,9,9,1,50,129,828,312,123,31210703,3,123,3.5,,6498,POINT (33.09216518182966 2.859195008645642)
6485,33.075,2.861003089,312107,9,312,3121,56,1,0,0,1,0,2498,2322,1014,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,518103,9,9,1,50,3,803,312,2,31210701,3,2,3.5,,6485,POINT (33.08527420809587 2.877950132620121)
6484,33.075,2.911003089,312107,9,312,3121,56,1,0,0,1,0,2498,2322,1014,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,518103,9,9,1,50,3,803,312,2,31210701,3,2,16,,6484,POINT (33.08527420809587 2.877950132620121)
6483,33.125,2.861003089,312104,9,312,3121,20,1,12082,16106,0,95,2498,2322,1014,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,518103,9,9,1,50,3,803,312,2,31210701,3,2,3.5,,6483,POINT (33.08527420809587 2.877950132620121)
6479,33.075,2.861003089,312107,9,312,3121,56,1,0,0,1,0,2506,2330,1041,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,517998,9,9,1,50,3,803,312,2,31210701,3,2,3.5,,6479,POINT (33.0817649161969 2.87700044793116)
6478,33.075,2.911003089,312107,9,312,3121,56,1,0,0,1,0,2506,2330,1041,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,517998,9,9,1,50,3,803,312,2,31210701,3,2,16,,6478,POINT (33.0817649161969 2.87700044793116)
6477,33.125,2.861003089,312104,9,312,3121,20,1,12082,16106,0,95,2506,2330,1041,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,517998,9,9,1,50,3,803,312,2,31210701,3,2,3.5,,6477,POINT (33.0817649161969 2.87700044793116)
6473,33.075,2.861003089,312107,9,312,3121,56,1,0,0,1,0,2608,2410,1044,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,517720,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6473,POINT (33.08862120034421 2.874484846828708)
6472,33.075,2.911003089,312107,9,312,3121,56,1,0,0,1,0,2608,2410,1044,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,517720,9,9,1,50,90,815,312,85,31210702,3,85,16,,6472,POINT (33.08862120034421 2.874484846828708)
6471,33.125,2.861003089,312104,9,312,3121,20,1,12082,16106,0,95,2608,2410,1044,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,517720,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6471,POINT (33.08862120034421 2.874484846828708)
6464,33.075,2.861003089,312107,9,312,3121,56,1,0,0,1,0,2580,2382,1003,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,517647,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6464,POINT (33.08893607860365 2.873824385799694)
6463,33.075,2.911003089,312107,9,312,3121,56,1,0,0,1,0,2580,2382,1003,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,517647,9,9,1,50,90,815,312,85,31210702,3,85,16,,6463,POINT (33.08893607860365 2.873824385799694)
6462,33.125,2.861003089,312104,9,312,3121,20,1,12082,16106,0,95,2580,2382,1003,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,517647,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6462,POINT (33.08893607860365 2.873824385799694)
6461,33.075,2.861003089,312107,9,312,3121,56,1,0,0,1,0,2581,2383,1004,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,517594,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6461,POINT (33.0899168205842 2.873344813702167)
6460,33.075,2.911003089,312107,9,312,3121,56,1,0,0,1,0,2581,2383,1004,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,517594,9,9,1,50,90,815,312,85,31210702,3,85,16,,6460,POINT (33.0899168205842 2.873344813702167)
6459,33.125,2.861003089,312104,9,312,3121,20,1,12082,16106,0,95,2581,2383,1004,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,517594,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6459,POINT (33.0899168205842 2.873344813702167)
6458,33.075,2.861003089,312107,9,312,3121,56,1,0,0,1,0,2582,2384,1005,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,517519,9,9,1,50,90,815,312,85,31210702,3,85,3.5,,6458,POINT (33.09222924517119 2.872666097913206)
